Date,power(KWH)_replaced,SunShine,GloblRad,Solar Irradiance
2016-05-12 05:00:00,0.0,0.0,0.0,0.0
2016-05-12 06:00:00,0.0,0.0,0.0,64.92652717
2016-05-12 07:00:00,62.0,0.2,0.29,133.7537612
2016-05-12 08:00:00,164.0,0.0,0.6,377.2604315
2016-05-12 09:00:00,506.0,0.6,1.75,437.7469014
2016-05-12 10:00:00,590.0,0.6,2.32,547.9694124
2016-05-12 11:00:00,728.0,0.4,2.59,686.5802821000002
2016-05-12 12:00:00,896.0,0.7,3.01,796.6681424999998
2016-05-12 13:00:00,1026.0,1.0,3.6,766.3453432
2016-05-12 14:00:00,998.0,1.0,3.42,577.3683661
2016-05-12 15:00:00,870.0,0.8,2.39,441.7978419
2016-05-12 16:00:00,548.0,1.0,2.05,245.4789207
2016-05-12 17:00:00,284.0,1.0,1.22,85.88460949
2016-05-12 18:00:00,68.0,0.6,0.39,8.288573428
2016-05-12 19:00:00,0.0,0.0,0.0,0.0
2016-05-12 20:00:00,0.0,0.0,0.0,0.0
2016-05-12 21:00:00,0.0,0.0,0.0,0.0
2016-05-12 22:00:00,0.0,0.0,0.0,0.0
2016-05-12 23:00:00,0.0,0.0,0.0,0.0
2016-05-13 00:00:00,0.0,0.0,0.0,0.0
2016-05-13 01:00:00,0.0,0.0,0.0,0.0
2016-05-13 02:00:00,0.0,0.0,0.0,0.0
2016-05-13 03:00:00,0.0,0.0,0.0,0.0
2016-05-13 04:00:00,0.0,0.0,0.0,0.0
2016-05-13 05:00:00,0.0,0.0,0.0,0.0
2016-05-13 06:00:00,0.0,0.0,0.0,144.6766704
2016-05-13 07:00:00,155.0,0.0,0.51,187.9485351
2016-05-13 08:00:00,258.0,0.4,0.96,269.2543026
2016-05-13 09:00:00,336.0,0.0,0.81,273.7028138
2016-05-13 10:00:00,360.0,0.0,1.16,298.8041183
2016-05-13 11:00:00,410.0,0.1,1.28,224.93502540000003
2016-05-13 12:00:00,268.0,0.0,0.88,265.6177685
2016-05-13 13:00:00,432.0,0.2,2.04,578.4851363
2016-05-13 14:00:00,778.0,0.8,3.0,443.8474822
2016-05-13 15:00:00,652.0,0.7,2.57,419.5022456
2016-05-13 16:00:00,514.0,0.8,1.74,458.4447392
2016-05-13 17:00:00,236.0,1.0,1.15,459.4919865
2016-05-13 18:00:00,68.0,0.7,0.42,460.5392337
2016-05-13 19:00:00,0.0,0.0,0.0,0.0
2016-05-13 20:00:00,0.0,0.0,0.0,0.0
2016-05-13 21:00:00,0.0,0.0,0.0,0.0
2016-05-13 22:00:00,0.0,0.0,0.0,0.0
2016-05-13 23:00:00,0.0,0.0,0.0,0.0
2016-05-14 00:00:00,0.0,0.0,0.0,0.0
2016-05-14 01:00:00,0.0,0.0,0.0,0.0
2016-05-14 02:00:00,0.0,0.0,0.0,0.0
2016-05-14 03:00:00,0.0,0.0,0.0,0.0
2016-05-14 04:00:00,0.0,0.0,0.0,0.0
2016-05-14 05:00:00,0.0,0.0,0.0,0.0
2016-05-14 06:00:00,0.0,0.0,0.0,473.1062009
2016-05-14 07:00:00,132.0,0.0,0.36,474.1534482
2016-05-14 08:00:00,354.0,0.1,0.94,475.2006955
2016-05-14 09:00:00,596.0,0.8,2.02,476.2479427
2016-05-14 10:00:00,662.0,1.0,2.56,477.2951900000001
2016-05-14 11:00:00,648.0,0.2,2.11,478.3424373
2016-05-14 12:00:00,750.0,0.6,2.4,479.3896845
2016-05-14 13:00:00,830.0,0.4,2.53,480.4369318
2016-05-14 14:00:00,900.0,0.9,3.05,481.4841791
2016-05-14 15:00:00,672.0,0.6,2.04,482.5314263
2016-05-14 16:00:00,528.0,0.8,1.71,483.57867360000006
2016-05-14 17:00:00,248.0,0.8,1.11,484.6259209
2016-05-14 18:00:00,86.0,0.1,0.46,485.6731681
2016-05-14 19:00:00,0.0,0.0,0.0,0.0
2016-05-14 20:00:00,0.0,0.0,0.0,0.0
2016-05-14 21:00:00,0.0,0.0,0.0,0.0
2016-05-14 22:00:00,0.0,0.0,0.0,0.0
2016-05-14 23:00:00,0.0,0.0,0.0,0.0
2016-05-15 00:00:00,0.0,0.0,0.0,0.0
2016-05-15 01:00:00,0.0,0.0,0.0,0.0
2016-05-15 02:00:00,0.0,0.0,0.0,0.0
2016-05-15 03:00:00,0.0,0.0,0.0,0.0
2016-05-15 04:00:00,0.0,0.0,0.0,0.0
2016-05-15 05:00:00,0.0,0.0,0.0,0.0
2016-05-15 06:00:00,0.0,0.0,0.0,498.24013539999993
2016-05-15 07:00:00,52.0,0.0,0.14,499.28738260000006
2016-05-15 08:00:00,172.0,0.0,0.6,500.3346299
2016-05-15 09:00:00,380.0,0.0,0.89,606.0246568
2016-05-15 10:00:00,622.0,0.4,2.26,764.797293
2016-05-15 11:00:00,974.0,0.7,2.92,788.0287161
2016-05-15 12:00:00,914.0,0.9,3.25,845.792528
2016-05-15 13:00:00,1018.0,1.0,3.54,750.4456011
2016-05-15 14:00:00,938.0,1.0,3.38,617.3307829
2016-05-15 15:00:00,774.0,1.0,2.83,450.8675461
2016-05-15 16:00:00,552.0,1.0,2.1,255.0868202
2016-05-15 17:00:00,286.0,1.0,1.27,88.23684256
2016-05-15 18:00:00,70.0,0.9,0.41,4.733211676
2016-05-15 19:00:00,0.0,0.0,0.0,0.0
2016-05-15 20:00:00,0.0,0.0,0.0,0.0
2016-05-15 21:00:00,0.0,0.0,0.0,0.0
2016-05-15 22:00:00,0.0,0.0,0.0,0.0
2016-05-15 23:00:00,0.0,0.0,0.0,0.0
2016-05-16 00:00:00,0.0,0.0,0.0,0.0
2016-05-16 01:00:00,0.0,0.0,0.0,0.0
2016-05-16 02:00:00,0.0,0.0,0.0,0.0
2016-05-16 03:00:00,0.0,0.0,0.0,0.0
2016-05-16 04:00:00,0.0,0.0,0.0,0.0
2016-05-16 05:00:00,0.0,0.0,0.0,0.0
2016-05-16 06:00:00,0.0,0.0,0.0,12.74612057
2016-05-16 07:00:00,0.0,0.0,0.0,27.3536202
2016-05-16 08:00:00,10.0,0.0,0.0,45.55131002
2016-05-16 09:00:00,46.0,0.0,0.3,194.1234604
2016-05-16 10:00:00,300.0,0.0,0.75,238.2823532
2016-05-16 11:00:00,352.0,0.0,0.89,472.5220474
2016-05-16 12:00:00,756.0,0.0,1.59,789.1963315
2016-05-16 13:00:00,988.0,0.6,3.14,332.527027
2016-05-16 14:00:00,416.0,0.4,2.31,407.5403854
2016-05-16 15:00:00,614.0,0.7,2.35,364.276226
2016-05-16 16:00:00,192.0,0.6,1.8,298.1661941
2016-05-16 17:00:00,0.0,0.1,0.71,297.98717180000006
2016-05-16 18:00:00,0.0,0.0,0.17,249.4592284
2016-05-16 19:00:00,0.0,0.0,0.0,0.0
2016-05-16 20:00:00,0.0,0.0,0.0,0.0
2016-05-16 21:00:00,0.0,0.0,0.0,0.0
2016-05-16 22:00:00,0.0,0.0,0.0,0.0
2016-05-16 23:00:00,0.0,0.0,0.0,0.0
2016-05-17 00:00:00,0.0,0.0,0.0,0.0
2016-05-17 01:00:00,0.0,0.0,0.0,0.0
2016-05-17 02:00:00,0.0,0.0,0.0,0.0
2016-05-17 03:00:00,0.0,0.0,0.0,0.0
2016-05-17 04:00:00,0.0,0.0,0.0,0.0
2016-05-17 05:00:00,0.0,0.0,0.0,0.0
2016-05-17 06:00:00,0.0,0.0,0.0,46.55328956
2016-05-17 07:00:00,54.0,0.0,0.08,150.399632
2016-05-17 08:00:00,222.0,0.0,0.71,385.4512785
2016-05-17 09:00:00,596.0,0.2,1.61,542.8214774
2016-05-17 10:00:00,738.0,0.3,2.16,490.5917853
2016-05-17 11:00:00,700.0,0.0,1.99,516.6657941000002
2016-05-17 12:00:00,686.0,0.0,2.16,449.54109280000006
2016-05-17 13:00:00,648.0,0.0,1.84,438.6153781
2016-05-17 14:00:00,604.0,0.0,1.86,467.6813285
2016-05-17 15:00:00,640.0,0.1,1.83,319.89260299999995
2016-05-17 16:00:00,412.0,0.1,1.36,215.1525932
2016-05-17 17:00:00,242.0,0.2,0.83,68.58056781
2016-05-17 18:00:00,62.0,0.0,0.18,11.94030718
2016-05-17 19:00:00,0.0,0.0,0.0,0.0
2016-05-17 20:00:00,0.0,0.0,0.0,0.0
2016-05-17 21:00:00,0.0,0.0,0.0,0.0
2016-05-17 22:00:00,0.0,0.0,0.0,0.0
2016-05-17 23:00:00,0.0,0.0,0.0,0.0
2016-05-18 00:00:00,0.0,0.0,0.0,0.0
2016-05-18 01:00:00,0.0,0.0,0.0,0.0
2016-05-18 02:00:00,0.0,0.0,0.0,0.0
2016-05-18 03:00:00,0.0,0.0,0.0,0.0
2016-05-18 04:00:00,0.0,0.0,0.0,0.0
2016-05-18 05:00:00,0.0,0.0,0.0,0.0
2016-05-18 06:00:00,0.0,0.0,0.0,95.16377012
2016-05-18 07:00:00,118.0,0.5,0.49,189.5363032
2016-05-18 08:00:00,260.0,0.2,0.91,165.81271030000005
2016-05-18 09:00:00,226.0,0.0,0.83,289.4534233
2016-05-18 10:00:00,420.0,0.0,1.27,440.999775
2016-05-18 11:00:00,666.0,0.0,1.69,574.3419978999998
2016-05-18 12:00:00,806.0,0.0,2.03,551.1032594
2016-05-18 13:00:00,708.0,0.0,1.7,316.02121810000006
2016-05-18 14:00:00,436.0,0.0,1.45,456.4543054
2016-05-18 15:00:00,634.0,0.6,2.39,417.0329556
2016-05-18 16:00:00,538.0,0.5,1.82,221.536855
2016-05-18 17:00:00,252.0,0.2,0.81,64.27278496
2016-05-18 18:00:00,52.0,0.0,0.29,8.74791179
2016-05-18 19:00:00,0.0,0.0,0.0,0.0
2016-05-18 20:00:00,0.0,0.0,0.0,0.0
2016-05-18 21:00:00,0.0,0.0,0.0,0.0
2016-05-18 22:00:00,0.0,0.0,0.0,0.0
2016-05-18 23:00:00,0.0,0.0,0.0,0.0
2016-05-19 00:00:00,0.0,0.0,0.0,0.0
2016-05-19 01:00:00,0.0,0.0,0.0,0.0
2016-05-19 02:00:00,0.0,0.0,0.0,0.0
2016-05-19 03:00:00,0.0,0.0,0.0,0.0
2016-05-19 04:00:00,0.0,0.0,0.0,0.0
2016-05-19 05:00:00,0.0,0.0,0.0,0.0
2016-05-19 06:00:00,0.0,0.0,0.0,103.7256379
2016-05-19 07:00:00,140.0,0.9,0.56,254.3016309
2016-05-19 08:00:00,372.0,1.0,1.38,445.6207017
2016-05-19 09:00:00,644.0,1.0,2.15,607.3575237000001
2016-05-19 10:00:00,840.0,1.0,2.88,743.8055059999998
2016-05-19 11:00:00,990.0,1.0,3.38,766.9794439
2016-05-19 12:00:00,978.0,1.0,3.47,714.648082
2016-05-19 13:00:00,868.0,1.0,3.53,466.1179982
2016-05-19 14:00:00,620.0,0.4,2.19,544.2600796
2016-05-19 15:00:00,762.0,0.8,2.54,259.51711140000003
2016-05-19 16:00:00,336.0,0.4,1.23,281.2354338
2016-05-19 17:00:00,320.0,0.8,1.19,66.10726474
2016-05-19 18:00:00,48.0,0.0,0.2,9.07039743
2016-05-19 19:00:00,0.0,0.0,0.0,0.0
2016-05-19 20:00:00,0.0,0.0,0.0,0.0
2016-05-19 21:00:00,0.0,0.0,0.0,0.0
2016-05-19 22:00:00,0.0,0.0,0.0,0.0
2016-05-19 23:00:00,0.0,0.0,0.0,0.0
2016-05-20 00:00:00,0.0,0.0,0.0,0.0
2016-05-20 01:00:00,0.0,0.0,0.0,0.0
2016-05-20 02:00:00,0.0,0.0,0.0,0.0
2016-05-20 03:00:00,0.0,0.0,0.0,0.0
2016-05-20 04:00:00,0.0,0.0,0.0,0.0
2016-05-20 05:00:00,0.0,0.0,0.0,0.0
2016-05-20 06:00:00,0.0,0.0,0.0,84.0743627
2016-05-20 07:00:00,112.0,0.0,0.37,159.7296533
2016-05-20 08:00:00,236.0,0.0,0.65,227.8066663
2016-05-20 09:00:00,318.0,0.0,1.03,478.9646412
2016-05-20 10:00:00,686.0,0.3,1.94,413.9593032
2016-05-20 11:00:00,554.0,0.1,1.92,395.6683366
2016-05-20 12:00:00,540.0,0.0,1.58,301.1846841
2016-05-20 13:00:00,412.0,0.0,1.2,412.3158209
2016-05-20 14:00:00,574.0,0.3,2.11,307.5819159
2016-05-20 15:00:00,392.0,0.1,1.51,150.9658957
2016-05-20 16:00:00,172.0,0.0,0.69,94.38660363
2016-05-20 17:00:00,106.0,0.0,0.46,95.35612813
2016-05-20 18:00:00,50.0,0.0,0.26,96.32687842
2016-05-20 19:00:00,0.0,0.0,0.0,0.0
2016-05-20 20:00:00,0.0,0.0,0.0,0.0
2016-05-20 21:00:00,0.0,0.0,0.0,0.0
2016-05-20 22:00:00,0.0,0.0,0.0,0.0
2016-05-20 23:00:00,0.0,0.0,0.0,0.0
2016-05-21 00:00:00,0.0,0.0,0.0,0.0
2016-05-21 01:00:00,0.0,0.0,0.0,0.0
2016-05-21 02:00:00,0.0,0.0,0.0,0.0
2016-05-21 03:00:00,0.0,0.0,0.0,0.0
2016-05-21 04:00:00,0.0,0.0,0.0,0.0
2016-05-21 05:00:00,0.0,0.0,0.0,0.0
2016-05-21 06:00:00,0.0,0.0,0.0,107.97588190000002
2016-05-21 07:00:00,44.0,0.0,0.09,108.9466322
2016-05-21 08:00:00,110.0,0.0,0.58,109.9173825
2016-05-21 09:00:00,78.0,0.0,0.1,110.8881328
2016-05-21 10:00:00,126.0,0.0,0.6,111.8588831
2016-05-21 11:00:00,348.0,0.0,0.9,112.8296334
2016-05-21 12:00:00,248.0,0.0,0.83,113.8002443
2016-05-21 13:00:00,124.0,0.0,0.52,148.4594077
2016-05-21 14:00:00,224.0,0.0,0.6,151.7196561
2016-05-21 15:00:00,210.0,0.0,0.6,71.08476749
2016-05-21 16:00:00,68.0,0.0,0.43,21.86614652
2016-05-21 17:00:00,12.0,0.0,0.0,26.51126777
2016-05-21 18:00:00,10.0,0.0,0.0,3.227366817
2016-05-21 19:00:00,0.0,0.0,0.0,0.0
2016-05-21 20:00:00,0.0,0.0,0.0,0.0
2016-05-21 21:00:00,0.0,0.0,0.0,0.0
2016-05-21 22:00:00,0.0,0.0,0.0,0.0
2016-05-21 23:00:00,0.0,0.0,0.0,0.0
2016-05-22 00:00:00,0.0,0.0,0.0,0.0
2016-05-22 01:00:00,0.0,0.0,0.0,0.0
2016-05-22 02:00:00,0.0,0.0,0.0,0.0
2016-05-22 03:00:00,0.0,0.0,0.0,0.0
2016-05-22 04:00:00,0.0,0.0,0.0,0.0
2016-05-22 05:00:00,0.0,0.0,0.0,0.0
2016-05-22 06:00:00,0.0,0.0,0.0,27.3955277
2016-05-22 07:00:00,8.0,0.0,0.0,28.27593271
2016-05-22 08:00:00,12.0,0.0,0.0,54.51293267
2016-05-22 09:00:00,60.0,0.0,0.0,76.69841606
2016-05-22 10:00:00,124.0,0.0,0.26,190.8021437
2016-05-22 11:00:00,248.0,0.0,0.96,145.5349385
2016-05-22 12:00:00,214.0,0.0,0.94,192.8756792
2016-05-22 13:00:00,282.0,0.0,1.2,249.7720146
2016-05-22 14:00:00,398.0,0.0,0.58,277.7527625
2016-05-22 15:00:00,298.0,0.2,1.61,202.0889619
2016-05-22 16:00:00,272.0,0.0,0.45,105.1395959
2016-05-22 17:00:00,138.0,0.0,0.26,47.50352151
2016-05-22 18:00:00,36.0,0.0,0.09,2.916327489
2016-05-22 19:00:00,0.0,0.0,0.0,0.0
2016-05-22 20:00:00,0.0,0.0,0.0,0.0
2016-05-22 21:00:00,0.0,0.0,0.0,0.0
2016-05-22 22:00:00,0.0,0.0,0.0,0.0
2016-05-22 23:00:00,0.0,0.0,0.0,0.0
2016-05-23 00:00:00,0.0,0.0,0.0,0.0
2016-05-23 01:00:00,0.0,0.0,0.0,0.0
2016-05-23 02:00:00,0.0,0.0,0.0,0.0
2016-05-23 03:00:00,0.0,0.0,0.0,0.0
2016-05-23 04:00:00,0.0,0.0,0.0,0.0
2016-05-23 05:00:00,0.0,0.0,0.0,0.0
2016-05-23 06:00:00,0.0,0.5,0.0,94.84469913
2016-05-23 07:00:00,132.0,1.0,0.76,269.1800637
2016-05-23 08:00:00,400.0,0.7,1.25,469.4536094
2016-05-23 09:00:00,676.0,0.5,1.63,424.0411997
2016-05-23 10:00:00,584.0,0.4,1.71,587.4617722
2016-05-23 11:00:00,750.0,0.4,2.42,612.9361183
2016-05-23 12:00:00,800.0,0.2,2.49,758.7261531
2016-05-23 13:00:00,996.0,0.5,3.23,501.7861365
2016-05-23 14:00:00,514.0,0.6,2.51,93.66511553
2016-05-23 15:00:00,132.0,0.0,0.17,132.0538455
2016-05-23 16:00:00,140.0,0.0,0.41,48.32530309
2016-05-23 17:00:00,44.0,0.0,0.04,10.00167478
2016-05-23 18:00:00,0.0,0.0,0.0,7.284602495
2016-05-23 19:00:00,0.0,0.0,0.0,0.0
2016-05-23 20:00:00,0.0,0.0,0.0,0.0
2016-05-23 21:00:00,0.0,0.0,0.0,0.0
2016-05-23 22:00:00,0.0,0.0,0.0,0.0
2016-05-23 23:00:00,0.0,0.0,0.0,0.0
2016-05-24 00:00:00,0.0,0.0,0.0,0.0
2016-05-24 01:00:00,0.0,0.0,0.0,0.0
2016-05-24 02:00:00,0.0,0.0,0.0,0.0
2016-05-24 03:00:00,0.0,0.0,0.0,0.0
2016-05-24 04:00:00,0.0,0.0,0.0,0.0
2016-05-24 05:00:00,0.0,0.0,0.0,0.0
2016-05-24 06:00:00,0.0,0.0,0.0,73.29552003
2016-05-24 07:00:00,92.0,0.0,0.07,135.0382696
2016-05-24 08:00:00,180.0,0.0,0.44,326.4644115000001
2016-05-24 09:00:00,514.0,0.3,1.43,427.0071005
2016-05-24 10:00:00,564.0,0.2,1.46,265.54198030000003
2016-05-24 11:00:00,334.0,0.1,1.25,587.6225837000002
2016-05-24 12:00:00,802.0,0.5,2.79,563.2510992
2016-05-24 13:00:00,762.0,0.2,2.32,507.52062310000014
2016-05-24 14:00:00,752.0,0.4,2.23,426.4310176
2016-05-24 15:00:00,570.0,0.7,2.47,346.0252501
2016-05-24 16:00:00,468.0,0.8,1.92,222.8549547
2016-05-24 17:00:00,262.0,0.9,1.22,85.26618962
2016-05-24 18:00:00,72.0,0.8,0.49,8.139048667
2016-05-24 19:00:00,0.0,0.0,0.0,0.0
2016-05-24 20:00:00,0.0,0.0,0.0,0.0
2016-05-24 21:00:00,0.0,0.0,0.0,0.0
2016-05-24 22:00:00,0.0,0.0,0.0,0.0
2016-05-24 23:00:00,0.0,0.0,0.0,0.0
2016-05-25 00:00:00,0.0,0.0,0.0,0.0
2016-05-25 01:00:00,0.0,0.0,0.0,0.0
2016-05-25 02:00:00,0.0,0.0,0.0,0.0
2016-05-25 03:00:00,0.0,0.0,0.0,0.0
2016-05-25 04:00:00,0.0,0.0,0.0,0.0
2016-05-25 05:00:00,0.0,0.0,0.0,0.0
2016-05-25 06:00:00,0.0,0.0,0.0,15.27168855
2016-05-25 07:00:00,0.0,0.0,0.2,28.71190451
2016-05-25 08:00:00,32.0,0.0,0.07,261.9486463
2016-05-25 09:00:00,364.0,0.2,1.28,315.9327834
2016-05-25 10:00:00,458.0,0.5,2.25,369.7537027
2016-05-25 11:00:00,546.0,0.5,2.34,646.095834
2016-05-25 12:00:00,896.0,0.5,2.62,593.5567268
2016-05-25 13:00:00,746.0,0.3,2.43,635.8454857
2016-05-25 14:00:00,894.0,0.9,2.83,599.740025
2016-05-25 15:00:00,780.0,1.0,2.62,452.97869
2016-05-25 16:00:00,566.0,1.0,2.08,242.4118478
2016-05-25 17:00:00,280.0,1.0,1.2,94.27928698
2016-05-25 18:00:00,78.0,0.4,0.46,12.04509887
2016-05-25 19:00:00,0.0,0.0,0.0,0.0
2016-05-25 20:00:00,0.0,0.0,0.0,0.0
2016-05-25 21:00:00,0.0,0.0,0.0,0.0
2016-05-25 22:00:00,0.0,0.0,0.0,0.0
2016-05-25 23:00:00,0.0,0.0,0.0,0.0
2016-05-26 00:00:00,0.0,0.0,0.0,0.0
2016-05-26 01:00:00,0.0,0.0,0.0,0.0
2016-05-26 02:00:00,0.0,0.0,0.0,0.0
2016-05-26 03:00:00,0.0,0.0,0.0,0.0
2016-05-26 04:00:00,0.0,0.0,0.0,0.0
2016-05-26 05:00:00,0.0,0.0,0.0,0.0
2016-05-26 06:00:00,0.0,0.0,0.0,68.64885474
2016-05-26 07:00:00,82.0,0.4,0.36,248.5411397
2016-05-26 08:00:00,378.0,1.0,1.26,407.0711341
2016-05-26 09:00:00,552.0,1.0,1.91,575.4848953
2016-05-26 10:00:00,778.0,1.0,2.79,662.8961501
2016-05-26 11:00:00,882.0,1.0,3.18,533.6291464
2016-05-26 12:00:00,652.0,0.9,3.22,543.1503734
2016-05-26 13:00:00,810.0,0.6,2.92,457.6145426
2016-05-26 14:00:00,628.0,0.9,2.67,451.5202742
2016-05-26 15:00:00,624.0,1.0,2.55,437.5037005
2016-05-26 16:00:00,532.0,1.0,2.12,251.2964628
2016-05-26 17:00:00,280.0,1.0,1.21,68.49654242
2016-05-26 18:00:00,46.0,0.1,0.19,9.348036057
2016-05-26 19:00:00,0.0,0.0,0.0,0.0
2016-05-26 20:00:00,0.0,0.0,0.0,0.0
2016-05-26 21:00:00,0.0,0.0,0.0,0.0
2016-05-26 22:00:00,0.0,0.0,0.0,0.0
2016-05-26 23:00:00,0.0,0.0,0.0,0.0
2016-05-27 00:00:00,0.0,0.0,0.0,0.0
2016-05-27 01:00:00,0.0,0.0,0.0,0.0
2016-05-27 02:00:00,0.0,0.0,0.0,0.0
2016-05-27 03:00:00,0.0,0.0,0.0,0.0
2016-05-27 04:00:00,0.0,0.0,0.0,0.0
2016-05-27 05:00:00,0.0,0.0,0.0,0.0
2016-05-27 06:00:00,0.0,0.3,0.03,85.78428468
2016-05-27 07:00:00,102.0,0.8,0.46,254.7995768
2016-05-27 08:00:00,384.0,1.0,1.42,456.6697991
2016-05-27 09:00:00,632.0,0.5,1.26,628.9358029
2016-05-27 10:00:00,806.0,1.0,2.95,755.3468158
2016-05-27 11:00:00,928.0,1.0,3.5,836.5199868
2016-05-27 12:00:00,972.0,1.0,3.56,802.8034514
2016-05-27 13:00:00,992.0,0.9,3.31,618.0743110000002
2016-05-27 14:00:00,802.0,1.0,3.23,548.8447906
2016-05-27 15:00:00,700.0,0.7,2.27,503.0750755
2016-05-27 16:00:00,604.0,1.0,2.26,332.7744011000001
2016-05-27 17:00:00,382.0,1.0,1.58,137.9668358
2016-05-27 18:00:00,122.0,1.0,0.79,25.33405309
2016-05-27 19:00:00,0.0,0.2,0.09,0.0
2016-05-27 20:00:00,0.0,0.0,0.0,0.0
2016-05-27 21:00:00,0.0,0.0,0.0,0.0
2016-05-27 22:00:00,0.0,0.0,0.0,0.0
2016-05-27 23:00:00,0.0,0.0,0.0,0.0
2016-05-28 00:00:00,0.0,0.0,0.0,0.0
2016-05-28 01:00:00,0.0,0.0,0.0,0.0
2016-05-28 02:00:00,0.0,0.0,0.0,0.0
2016-05-28 03:00:00,0.0,0.0,0.0,0.0
2016-05-28 04:00:00,0.0,0.0,0.0,0.0
2016-05-28 05:00:00,0.0,0.0,0.0,0.0
2016-05-28 06:00:00,0.0,0.1,0.0,93.80450923
2016-05-28 07:00:00,124.0,1.0,0.74,259.5245262
2016-05-28 08:00:00,382.0,1.0,1.44,465.847316
2016-05-28 09:00:00,652.0,1.0,2.28,639.9571341
2016-05-28 10:00:00,858.0,1.0,2.99,770.3992862000001
2016-05-28 11:00:00,972.0,1.0,3.53,849.4582803
2016-05-28 12:00:00,1058.0,1.0,3.6,843.5228879000001
2016-05-28 13:00:00,1056.0,1.0,3.6,772.7026339
2016-05-28 14:00:00,980.0,1.0,3.57,628.1296549
2016-05-28 15:00:00,810.0,1.0,2.96,429.450799
2016-05-28 16:00:00,520.0,1.0,2.0,285.3381141000001
2016-05-28 17:00:00,330.0,1.0,1.31,112.0290945
2016-05-28 18:00:00,88.0,1.0,0.65,12.32486995
2016-05-28 19:00:00,0.0,0.2,0.0,0.0
2016-05-28 20:00:00,0.0,0.0,0.0,0.0
2016-05-28 21:00:00,0.0,0.0,0.0,0.0
2016-05-28 22:00:00,0.0,0.0,0.0,0.0
2016-05-28 23:00:00,0.0,0.0,0.0,0.0
2016-05-29 00:00:00,0.0,0.0,0.0,0.0
2016-05-29 01:00:00,0.0,0.0,0.0,0.0
2016-05-29 02:00:00,0.0,0.0,0.0,0.0
2016-05-29 03:00:00,0.0,0.0,0.0,0.0
2016-05-29 04:00:00,0.0,0.0,0.0,0.0
2016-05-29 05:00:00,0.0,0.0,0.0,0.0
2016-05-29 06:00:00,0.0,0.0,0.0,104.8153684
2016-05-29 07:00:00,138.0,0.9,0.58,200.8664757
2016-05-29 08:00:00,270.0,0.5,1.03,406.1430394
2016-05-29 09:00:00,592.0,1.0,2.12,501.8952327
2016-05-29 10:00:00,664.0,1.0,2.54,578.23982
2016-05-29 11:00:00,814.0,0.7,2.47,795.6864088
2016-05-29 12:00:00,1004.0,1.0,3.46,816.9653308999998
2016-05-29 13:00:00,1030.0,1.0,3.71,621.3857638999998
2016-05-29 14:00:00,770.0,0.9,2.76,585.5482517999999
2016-05-29 15:00:00,778.0,1.0,2.96,467.3756321
2016-05-29 16:00:00,554.0,1.0,2.06,246.1095274
2016-05-29 17:00:00,292.0,1.0,1.38,101.7928447
2016-05-29 18:00:00,84.0,1.0,0.64,14.51788008
2016-05-29 19:00:00,0.0,0.1,0.0,0.0
2016-05-29 20:00:00,0.0,0.0,0.0,0.0
2016-05-29 21:00:00,0.0,0.0,0.0,0.0
2016-05-29 22:00:00,0.0,0.0,0.0,0.0
2016-05-29 23:00:00,0.0,0.0,0.0,0.0
2016-05-30 00:00:00,0.0,0.0,0.0,0.0
2016-05-30 01:00:00,0.0,0.0,0.0,0.0
2016-05-30 02:00:00,0.0,0.0,0.0,0.0
2016-05-30 03:00:00,0.0,0.0,0.0,0.0
2016-05-30 04:00:00,0.0,0.0,0.0,0.0
2016-05-30 05:00:00,0.0,0.0,0.0,0.0
2016-05-30 06:00:00,0.0,0.1,0.01,100.834068
2016-05-30 07:00:00,138.0,0.8,0.67,244.3836821
2016-05-30 08:00:00,352.0,0.5,0.95,392.7276473
2016-05-30 09:00:00,578.0,0.6,1.77,607.3557047
2016-05-30 10:00:00,792.0,0.6,2.31,759.0548191
2016-05-30 11:00:00,974.0,0.6,2.36,843.713862
2016-05-30 12:00:00,1040.0,1.0,3.44,841.5953373
2016-05-30 13:00:00,1030.0,1.0,3.6,762.7742557999999
2016-05-30 14:00:00,950.0,1.0,3.48,612.4850742000001
2016-05-30 15:00:00,772.0,1.0,2.92,482.7723577
2016-05-30 16:00:00,604.0,1.0,2.22,337.5300167
2016-05-30 17:00:00,402.0,1.0,1.54,129.8169053
2016-05-30 18:00:00,116.0,1.0,0.7,11.295599800000002
2016-05-30 19:00:00,0.0,0.0,0.0,0.0
2016-05-30 20:00:00,0.0,0.0,0.0,0.0
2016-05-30 21:00:00,0.0,0.0,0.0,0.0
2016-05-30 22:00:00,0.0,0.0,0.0,0.0
2016-05-30 23:00:00,0.0,0.0,0.0,0.0
2016-05-31 00:00:00,0.0,0.0,0.0,0.0
2016-05-31 01:00:00,0.0,0.0,0.0,0.0
2016-05-31 02:00:00,0.0,0.0,0.0,0.0
2016-05-31 03:00:00,0.0,0.0,0.0,0.0
2016-05-31 04:00:00,0.0,0.0,0.0,0.0
2016-05-31 05:00:00,0.0,0.0,0.0,0.0
2016-05-31 06:00:00,0.0,0.2,0.07,111.2914232
2016-05-31 07:00:00,144.0,1.0,0.72,250.6199999
2016-05-31 08:00:00,368.0,1.0,1.46,364.4097833
2016-05-31 09:00:00,418.0,0.9,2.04,442.7022814
2016-05-31 10:00:00,688.0,0.3,1.38,743.4838312
